-1.659559905948519987e-01 4.406489868843161961e-01 2.181383805251605423e+01
-9.997712503653102267e-01 -3.953348547363204624e-01 1.171283090599380650e+01
-7.064882183657739123e-01 -8.153228104624044015e-01 2.001945348848502348e+01
-6.274795772446581932e-01 -3.088785459139045120e-01 2.143764244345411996e+01
-2.064650515386601271e-01 7.763346800671389047e-02 2.701345015466485933e+01
-1.616109711934103910e-01 3.704390007935189910e-01 2.876014067322751089e+01
-5.910955005369651349e-01 7.562348727818908323e-01 2.151878596544676370e+01
-9.452248136041476734e-01 3.409350203568044524e-01 4.261412147574574760e+00
